73.0	4.51065672952e-06
74.0	-2.29845096898e-06
75.0	-2.64869881329e-06
76.0	-2.86728912054e-05
77.0	4.34641037119e-06
78.0	2.1319669066e-05
79.0	-2.75371253413e-05
80.0	2.10411434101e-05
81.0	1.16365574161e-05
82.0	-1.70881134655e-05
83.0	4.89918659188e-06
84.0	-5.28889599075e-06
85.0	1.22399530067e-05
86.0	2.86495703272e-05
87.0	-8.77649138451e-06
88.0	-4.45935970707e-05
89.0	1.95150502459e-05
90.0	6.76429615419e-05
91.0	-5.30503730664e-05
92.0	-1.25360528144e-05
93.0	2.37618864562e-05
94.0	-1.52507136526e-05
95.0	-2.20286144708e-05
96.0	-4.02095486146e-06
97.0	2.66128139959e-05
98.0	-6.08033786243e-05
99.0	7.10055827705e-05
100.0	1.12361099929e-05
101.0	-5.53332817635e-05
102.0	1.5231111312e-05
103.0	-1.10632580525e-05
104.0	3.94363103732e-05
105.0	-1.18266102751e-05
106.0	-2.44292528131e-06
107.0	-3.0657710218e-05
108.0	1.57764384543e-07
109.0	1.26488651918e-05
110.0	-1.92678253993e-05
111.0	7.65191416475e-06
112.0	-2.18473271238e-05
113.0	3.40620546504e-05
114.0	6.58210768335e-06
115.0	-2.42824253339e-05
116.0	3.63963017856e-05
117.0	-8.0427480235e-05
118.0	6.05205688156e-05
119.0	6.57437353361e-05
120.0	-8.73348641272e-05
121.0	1.06962871255e-04
122.0	-7.17127882512e-05
123.0	-2.30894932502e-06
124.0	-5.08295744716e-05
125.0	5.05172528904e-05
126.0	1.01523179675e-04
127.0	-1.79801617714e-04
128.0	1.90471208177e-04
129.0	-7.5083828234e-05
130.0	-1.55031933615e-05
131.0	4.25166258038e-05
132.0	1.31536550809e-05
133.0	3.21059452229e-05
134.0	-1.05578192359e-04
135.0	1.005018556e-04
136.0	-1.09672319388e-04
137.0	7.77263611556e-05
138.0	-2.02624402183e-04
139.0	2.18927110567e-04
140.0	4.63134417518e-05
141.0	-2.8507266222e-04
142.0	3.73399365155e-04
143.0	-2.9379474325e-04
144.0	-1.44439777078e-05
145.0	5.33334226726e-05
146.0	4.60640542724e-05
147.0	1.36337836592e-04
148.0	-2.16135026844e-04
149.0	7.29709451324e-05
150.0	-1.00965344652e-04
151.0	-2.15088401887e-05
152.0	1.19222782737e-04
153.0	-1.11762023968e-05
154.0	-2.34160702962e-05
155.0	1.89985435503e-05
156.0	1.32719573345e-04
157.0	-3.17017350107e-05
158.0	-2.33550200031e-04
159.0	-1.08943231294e-04
160.0	1.44384039034e-04
161.0	1.93812828893e-04
162.0	-7.33184468681e-05
163.0	5.18804624991e-05
164.0	-1.53805152315e-05
165.0	-1.76543119786e-05
166.0	1.37503180212e-05
167.0	-9.01980877358e-05
168.0	1.49869991402e-04
169.0	-1.14126433596e-04
170.0	1.61145257395e-04
171.0	-1.18668403766e-04
172.0	-2.88641982378e-05
173.0	2.69280356528e-04
174.0	-2.88900726423e-04
175.0	-2.27367578456e-05
176.0	1.07814738872e-04
177.0	-2.15457787725e-04
178.0	-1.12454925721e-04
179.0	3.91182359531e-04
180.0	-3.06827676893e-04
181.0	1.63271798069e-04
182.0	1.92833224034e-04
183.0	-4.92240039285e-04
184.0	2.09796299677e-04
185.0	1.79749447239e-04
186.0	2.36419373579e-04
187.0	-2.54709705008e-04
188.0	-2.54994434514e-04
189.0	1.5173322615e-04
190.0	1.69373268264e-04
191.0	-6.64798052873e-05
192.0	5.31665545104e-05
193.0	4.92574466072e-05
194.0	-4.5315419133e-04
195.0	5.98558831136e-05
196.0	1.64724579863e-04
197.0	-5.40271879338e-05
198.0	-2.74339945393e-04
199.0	1.40266559527e-04
200.0	2.44101196231e-04
201.0	-1.00561061303e-04
202.0	6.31983723819e-05
203.0	-5.09208777717e-05
204.0	3.43696496418e-05
205.0	-3.25289296047e-05
206.0	2.72113625537e-05
207.0	-4.54095103291e-05
208.0	1.09210825072e-04
209.0	1.67260674997e-04
210.0	7.52691760611e-06
211.0	2.25396532996e-04
212.0	-2.13671452948e-04
213.0	-1.71663605097e-04
214.0	2.229752029e-04
215.0	-3.15649414202e-04
216.0	-5.86898760786e-04
217.0	3.79611040338e-04
218.0	1.90090286451e-04
219.0	2.82816996516e-05
220.0	7.88668910272e-04
221.0	-2.34071767516e-04
222.0	-4.30002195516e-04
223.0	1.3027783278e-04
224.0	-2.46710645737e-04
225.0	1.69210983047e-04
226.0	-8.18517030969e-05
227.0	-1.92694152278e-05
228.0	1.84652437279e-04
229.0	-5.86217040896e-04
230.0	4.84890902314e-04
231.0	-3.26461020602e-04
232.0	-4.57302027249e-04
233.0	0.00100126765834
234.0	-3.1192044208e-04
235.0	-4.60100234878e-04
236.0	-5.94013106838e-05
237.0	4.70858403554e-04
238.0	7.47358344231e-05
239.0	-3.22968724358e-04
240.0	8.12140812136e-04
241.0	-5.74174505713e-04
242.0	-5.3957098948e-04
243.0	6.30954701183e-04
244.0	-1.57779231548e-04
245.0	2.55656121561e-05
246.0	1.50986592752e-04
247.0	5.14631373919e-04
248.0	2.96501816689e-05
249.0	-5.62231986443e-04
250.0	2.97316926418e-04
251.0	-2.45513594695e-04
252.0	-1.18116796685e-04
253.0	1.96820092621e-04
254.0	-5.78413280036e-04
255.0	-4.04673129577e-05
256.0	-2.85052549452e-05
257.0	-1.10055419306e-04
258.0	5.77504063249e-04
259.0	-8.2490605558e-05
260.0	-1.92748845538e-05
261.0	7.20964881077e-05
262.0	-1.488182484e-04
263.0	7.8659693543e-04
264.0	-2.1488365684e-04
265.0	-3.71650741266e-04
266.0	3.96723250187e-04
267.0	-5.08851531289e-04
268.0	1.46015206769e-04
269.0	2.55214172063e-04
270.0	-1.55153803939e-04
271.0	-3.38848960026e-04
272.0	-3.99623145172e-04
273.0	6.58263493658e-04
274.0	-3.24573229325e-05
275.0	-7.48449868247e-05
276.0	3.03945836959e-04
277.0	-2.69291033953e-04
278.0	1.96818141693e-04
279.0	1.16892363353e-04
280.0	-2.08127104252e-04
281.0	-2.23565961175e-04
282.0	-4.50105345925e-05
283.0	-2.04563028308e-04
284.0	-9.54704487956e-05
285.0	4.06003417491e-04
286.0	-1.03803685175e-04
287.0	-2.42268090801e-05
288.0	1.64826484687e-04
289.0	1.11997690883e-04
290.0	1.50153515388e-04
291.0	-8.74969177649e-05
292.0	-5.35429056737e-06
293.0	-1.20311935445e-04
294.0	-2.44428320075e-05
295.0	1.06802011548e-04
296.0	-1.1561278486e-04
297.0	-1.85017578591e-04
298.0	1.78040424146e-04
299.0	3.05001238398e-04
300.0	-8.41357066979e-05
301.0	-6.81585771432e-05
302.0	-1.11212142399e-04
303.0	-3.95902884907e-04
304.0	-2.75623844271e-05
305.0	3.81201410079e-04
306.0	-8.29904033383e-05
307.0	7.54255632084e-06
308.0	1.38013131077e-04
309.0	-6.69049340162e-05
310.0	1.07262610021e-04
311.0	-1.95678024378e-04
312.0	-8.40899094298e-05
313.0	4.85181860302e-05
314.0	1.90902414019e-04
315.0	2.96875619535e-04
316.0	-3.8592008602e-04
317.0	-5.04168789848e-05
318.0	1.34000127545e-04
319.0	-2.45335304102e-04
320.0	2.72410096873e-04
321.0	1.36348306399e-04
322.0	-1.00327564974e-04
323.0	-2.23142489502e-05
324.0	-1.45981949887e-04
325.0	6.61918691695e-06
326.0	-1.17254985068e-05
327.0	-7.39643994028e-05
328.0	2.87710545091e-05
329.0	1.59318508802e-04
330.0	-1.05746963157e-04
331.0	4.75184169858e-07
332.0	1.42692711532e-05
333.0	-2.07925553574e-04
334.0	1.74360564542e-04
335.0	-6.57199804899e-05
336.0	7.40747327027e-05
337.0	2.76559335757e-04
338.0	1.03173798648e-04
339.0	-4.01622777227e-05
340.0	-3.50064591748e-04
341.0	-1.245658568e-04
342.0	5.60994352396e-05
343.0	2.27905160192e-04
344.0	-1.27580110313e-04
345.0	-1.97222939682e-04
346.0	1.05428419401e-04
347.0	5.21441969815e-06
348.0	1.36750787572e-04
349.0	1.21801873196e-04
350.0	7.72487768511e-05
351.0	-5.1749641877e-05
352.0	-1.77497239704e-04
353.0	-2.0716601944e-04
354.0	1.05684232118e-04
355.0	1.06049346132e-04
356.0	-1.47878981002e-04
357.0	2.2479312124e-05
358.0	8.87295778029e-05
359.0	1.54861092802e-04
360.0	1.39596325909e-06
361.0	-1.14422180745e-04
362.0	1.00682612024e-04
363.0	1.15850143808e-04
364.0	-2.01360334361e-04
365.0	-1.85732058635e-04
366.0	-1.02887783826e-04
367.0	3.16125248418e-05
368.0	2.23779293144e-04
369.0	-3.4598905774e-05
370.0	9.7258190126e-05
371.0	1.12672863036e-04
372.0	1.48325247455e-05
373.0	1.11693267891e-05
374.0	-2.14524003403e-04
375.0	-1.37182874463e-04
376.0	2.25713034272e-05
377.0	1.41339120607e-04
378.0	-8.80676514094e-05
379.0	1.32838185371e-05
380.0	1.57675806901e-04
381.0	-1.09300012249e-04
382.0	-3.39974261139e-05
383.0	3.58496025317e-05
384.0	1.6547427783e-05
385.0	-9.70020671605e-05
386.0	1.18507302599e-04
387.0	1.3483364375e-05
388.0	-9.42978255484e-05
389.0	2.11637264074e-04
390.0	-4.50995270412e-05
391.0	-1.20009714007e-04
392.0	-7.64668462036e-05
393.0	6.86917351889e-06
394.0	3.77928445124e-05
395.0	-4.21576715082e-05
396.0	7.37171264576e-05
397.0	-6.02101970032e-06
398.0	-5.85335714229e-05
399.0	6.72263907779e-05
400.0	3.61392981032e-05
401.0	1.85219271591e-05
402.0	1.21931115698e-04
403.0	-8.8113004432e-05
404.0	-1.85780313291e-04
405.0	-1.90470034956e-05
406.0	3.38956911831e-05
407.0	4.02501557598e-05
408.0	9.49818943907e-05
409.0	7.33823497202e-05
410.0	-2.06013977006e-05
411.0	-1.38752488401e-04
412.0	-1.65917860468e-04
413.0	2.92851913292e-05
414.0	4.74180762616e-05
415.0	5.12980140173e-05
416.0	6.72209719823e-05
417.0	9.26807181031e-05
418.0	3.51549068383e-05
419.0	-1.7497296749e-05
420.0	1.43718013849e-04
421.0	-1.02322064303e-04
422.0	-2.5641336513e-04
423.0	-3.92795547197e-05
424.0	3.41506588523e-05
425.0	-6.72196931152e-05
426.0	2.90880864638e-05
427.0	7.63277225747e-05
428.0	-5.83230508889e-05
429.0	1.41631747133e-04
430.0	1.1363807322e-04
431.0	-1.85862766395e-05
432.0	-8.17682874503e-06
433.0	-5.97827578139e-05
434.0	1.49764687169e-05
435.0	-5.51149859506e-05
436.0	-1.00112151094e-04
437.0	6.44587897083e-05
438.0	6.42772570155e-05
439.0	-5.12268833826e-06
440.0	1.01325685495e-05
441.0	-1.51065784394e-04
442.0	-6.16584078296e-05
443.0	1.84026639009e-04
444.0	-5.43506008092e-05
445.0	-4.37160030391e-05
446.0	1.3830703222e-04
447.0	5.68128306759e-05
448.0	3.13421144484e-05
449.0	-9.99130324576e-05
450.0	-5.00846811951e-05
451.0	3.13130465273e-05
452.0	-7.02604728739e-05
453.0	-1.31374271974e-04
454.0	-3.34609811807e-05
455.0	1.3046136859e-04
456.0	6.30977628833e-05
457.0	6.95682583725e-05
458.0	2.5564683269e-05
459.0	-5.73338454006e-05
460.0	2.00831330217e-05
461.0	4.24639537682e-05
462.0	-3.04287426515e-05
463.0	-6.92878593239e-06
464.0	9.31418872926e-05
465.0	-1.07114138044e-04
466.0	-1.78317123085e-04
467.0	1.88292578921e-05
468.0	2.14524917929e-05
469.0	1.24814860526e-06
470.0	-3.95981670241e-05
471.0	1.99045378596e-05
472.0	9.38946521993e-05
473.0	4.5298010041e-05
474.0	9.5679885295e-05
475.0	-7.21987277542e-05
476.0	1.95772428518e-05
477.0	8.01661192033e-05
478.0	-1.36603332649e-04
479.0	-8.15605693112e-05
480.0	-5.93007319426e-05
481.0	1.08366199354e-04
482.0	5.15231602004e-05
483.0	3.86847110002e-05
484.0	2.24753254662e-05
485.0	-1.85980277238e-04
486.0	9.42061265749e-06
487.0	1.01592482202e-04
488.0	2.88569515309e-05
489.0	-1.19965093212e-04
490.0	-9.64285689523e-05
491.0	8.57553736264e-06
492.0	8.73376722891e-05
493.0	1.06802147309e-04
494.0	1.80264439837e-05
495.0	1.29682929757e-04
496.0	-1.55838740137e-05
497.0	-9.11216778091e-05
498.0	-4.54578378538e-05
499.0	-1.65268256139e-04
500.0	-6.04981977124e-05
501.0	5.61822052635e-05
502.0	3.04452021761e-05
503.0	1.73469325823e-05
504.0	8.23278801668e-05
505.0	1.24437301822e-04
506.0	6.52725674805e-05
507.0	-4.10900356718e-05
508.0	-1.56415858528e-04
509.0	-7.65985285056e-05
510.0	-1.39730273932e-05
511.0	-5.50836226338e-05
512.0	8.86524769267e-05
513.0	1.22267018294e-04
514.0	-2.25663044358e-05
515.0	-6.55060178194e-05
516.0	1.83934787408e-05
517.0	-5.78063846181e-05
518.0	4.01143257794e-05
519.0	1.33061560984e-04
520.0	-3.76212308827e-05
521.0	1.37204629542e-05
522.0	-9.85034954251e-05
523.0	-6.08546639778e-05
524.0	3.29452926755e-06
525.0	-6.67174006937e-05
526.0	6.6131882741e-05
527.0	6.27599741025e-05
528.0	6.49661457365e-05
529.0	1.46526179217e-05
530.0	-1.02428530439e-05
531.0	-5.40926699411e-05
532.0	-1.29232858941e-04
533.0	2.018766625e-05
534.0	8.94309010024e-05
535.0	1.63195240492e-05
536.0	-2.48666081334e-06
537.0	5.22136183293e-06
538.0	-1.44312533179e-05
539.0	-1.08414612463e-05
540.0	-1.43749580035e-05
541.0	5.8969881175e-06
542.0	5.80904697713e-05
543.0	-1.74814237717e-05
544.0	-4.90898683052e-05
545.0	-9.07047832798e-06
546.0	-1.0426390074e-05
547.0	3.23427028309e-05
548.0	3.06037522177e-05
549.0	-1.92168969822e-05
550.0	-7.20616188628e-05
551.0	-6.07279191696e-06
552.0	8.79335662506e-05
553.0	8.84047438482e-05
554.0	-3.55107844954e-06
555.0	-8.94931626596e-05
556.0	-4.05595597133e-05
557.0	-8.5418781447e-05
558.0	-7.35375641627e-06
559.0	1.17788689686e-04
560.0	1.84848136403e-05
561.0	-3.22007484442e-05
562.0	-1.54317358715e-06
563.0	3.43830999691e-06
564.0	1.07686847506e-05
565.0	3.85661005345e-05
566.0	-2.25837027705e-05
567.0	-1.28549874131e-05
568.0	2.37674706729e-05
569.0	5.24680586912e-06
570.0	1.68135918138e-05
571.0	-7.15541702174e-05
572.0	-7.89689615901e-05
573.0	-1.29263328225e-05
574.0	2.06665177006e-05
575.0	2.264068046e-05
576.0	5.93154012366e-05
577.0	1.06150925965e-04
578.0	1.13793157515e-05
579.0	-6.29980666174e-05
580.0	-4.91789786086e-05
581.0	-4.69400755519e-05
582.0	-4.26929570677e-05
583.0	5.43987709193e-05
584.0	3.20427828037e-05
585.0	-9.60780532877e-06
586.0	3.868897129e-05
587.0	1.85347130597e-05
588.0	-1.88223546366e-05
589.0	-6.41014893384e-05
590.0	-1.25151164484e-05
591.0	-1.37157753785e-05
592.0	-1.63134705152e-05
593.0	5.79129819469e-05
594.0	4.09887214766e-05
595.0	-1.99734590697e-05
596.0	-5.51572459166e-05
597.0	-1.70521868932e-06
598.0	5.91313192549e-05
599.0	5.17424740519e-05
600.0	-2.61853062599e-05
601.0	-4.1502959662e-05
602.0	1.12996836166e-05
603.0	-2.28682126118e-05
604.0	-3.10490496672e-05
605.0	6.25221277388e-06
606.0	3.64681060871e-05
607.0	1.18682833035e-05
608.0	7.20745028539e-06
609.0	3.54713049242e-05
610.0	-4.20991575726e-05
611.0	-4.03744937755e-05
612.0	-3.32022928247e-05
613.0	-2.75938495105e-05
614.0	1.17967656647e-05
615.0	2.59499969424e-05
616.0	3.69437028269e-05
617.0	-5.82258433272e-05
618.0	8.0109065787e-06
619.0	1.15862632972e-04
620.0	8.01677211039e-05
621.0	3.10631201047e-05
622.0	-4.82021335206e-05
623.0	-9.69647471088e-05
624.0	-8.61770016879e-05
625.0	-7.34934858501e-05
626.0	-7.28024110757e-05
627.0	6.93013585775e-06
628.0	1.10613260476e-04
629.0	1.55933630389e-04
630.0	6.95242964247e-05
631.0	-2.63001783897e-05
632.0	-2.30740351188e-05
633.0	-3.57754176264e-05
634.0	-8.49860973759e-05
635.0	-8.39148693354e-05
636.0	4.3163318031e-06
637.0	5.7607920655e-05
638.0	7.11785023273e-05
639.0	8.13684521546e-06
640.0	-3.57645227871e-05
641.0	-4.03076425693e-06
642.0	-1.46107500944e-05
643.0	-8.60851025067e-06
644.0	-8.47648673702e-06
645.0	-2.35240543658e-05
646.0	7.50671137375e-06
647.0	6.38078149858e-05
648.0	5.24648459301e-05
649.0	-1.96625475521e-05
650.0	-1.77782888928e-05
651.0	-5.05393949777e-06
652.0	-1.44017395388e-05
653.0	-2.05708999336e-05
654.0	-6.88555108651e-05
655.0	-2.89318350605e-05
656.0	2.60400074986e-05
657.0	7.61834457523e-05
658.0	7.13792473051e-05
659.0	-3.29981171488e-05
660.0	-3.51290045574e-05
661.0	-3.25782247148e-05
662.0	-1.78969098831e-05
663.0	1.35985944326e-05
664.0	3.53765981823e-05
665.0	4.50093453416e-05
666.0	5.83289596788e-08
667.0	-3.53595723206e-05
668.0	-4.16894377277e-05
669.0	-3.447335192e-05
670.0	-3.11408475398e-05
671.0	1.73689202935e-05
672.0	2.75924730496e-05
673.0	9.49925373341e-07
674.0	2.11892115821e-05
675.0	4.2036921871e-05
676.0	2.43768519965e-05
677.0	4.35671346556e-06
678.0	1.69810835797e-05
679.0	-2.17041920622e-06
680.0	-4.23453345855e-05
681.0	-2.21472160673e-05
682.0	-9.75984252856e-06
683.0	-2.22639246639e-05
684.0	-2.19829296111e-05
685.0	-3.45576374896e-05
686.0	-1.17420498954e-05
687.0	-2.42644761603e-05
688.0	1.70534747195e-05
689.0	6.15805775944e-05
690.0	2.37316128013e-05
691.0	6.32790050571e-05
692.0	2.87746075974e-05
693.0	-2.80037753889e-06
694.0	4.35794485369e-05
695.0	-5.71619447536e-05
696.0	-9.28054847147e-05
697.0	-9.79465427381e-06
698.0	-6.27000998323e-05
699.0	-2.33413018711e-05
700.0	6.52186595726e-05
701.0	2.15136274136e-05
702.0	2.71203111288e-05
703.0	4.62110971138e-05
704.0	1.72902064299e-05
705.0	-2.13480860681e-05
706.0	-3.6040695928e-05
707.0	-5.31460717249e-05
708.0	-2.61147076359e-05
709.0	1.99354576572e-05
710.0	1.14675435899e-05
711.0	1.87001078186e-05
712.0	5.74780363232e-06
713.0	2.88182087864e-05
714.0	1.56361826179e-05
715.0	-2.72422764862e-05
716.0	1.05622253058e-05
717.0	-8.03004311854e-06
718.0	1.51780002074e-05
719.0	-1.10187694772e-05
720.0	-4.54904618453e-05
721.0	1.74919050593e-06
722.0	-1.26889689899e-05
723.0	1.90594258217e-05
724.0	4.46491384872e-06
725.0	-1.98676424841e-05
726.0	-1.59152841002e-05
727.0	-9.05536400161e-06
728.0	4.91305279744e-05
729.0	4.11182318658e-05
730.0	-1.5021174428e-05
731.0	-1.0027090688e-05
732.0	1.00082452445e-05
733.0	-1.57977233117e-05
734.0	-1.59173846468e-05
735.0	4.68506405961e-06
736.0	1.21221564435e-05
737.0	-1.32968804186e-05
738.0	-2.11908078384e-05
739.0	-1.49927464942e-05
740.0	1.273714396e-05
741.0	2.05276806787e-05
742.0	-7.33554548868e-06
743.0	5.7924581386e-07
744.0	2.70232560748e-06
745.0	6.402638393e-07
746.0	2.70751363073e-07
747.0	-4.56229347858e-06
748.0	-1.93638758359e-06
