	Date	Open	High	Low	Close
0	2020-04-02	60.084999	61.287498	59.224998	61.232498
1	2020-04-03	60.700001	61.424999	59.7425	60.352501
2	2020-04-06	62.724998	65.777496	62.345001	65.6175
3	2020-04-07	67.699997	67.925003	64.75	64.857498
4	2020-04-08	65.684998	66.842499	65.307503	66.517502
5	2020-04-09	67.175003	67.517502	66.175003	66.997498
6	2020-04-13	67.077499	68.425003	66.457497	68.3125
7	2020-04-14	70.0	72.0625	69.512497	71.762497
8	2020-04-15	70.599998	71.582497	70.157501	71.107498
9	2020-04-16	71.845001	72.050003	70.587502	71.672501
10	2020-04-17	71.172501	71.737503	69.214996	70.699997
11	2020-04-20	69.487503	70.419998	69.212502	69.232498
12	2020-04-21	69.07	69.3125	66.357498	67.092499
13	2020-04-22	68.402496	69.474998	68.050003	69.025002
14	2020-04-23	68.967499	70.4375	68.717499	68.7575
15	2020-04-24	69.300003	70.752502	69.25	70.7425
16	2020-04-27	70.449997	71.135002	69.987503	70.792503
17	2020-04-28	71.269997	71.457497	69.550003	69.644997
18	2020-04-29	71.182503	72.417503	70.972504	71.932503
19	2020-04-30	72.489998	73.6325	72.087502	73.449997
20	2020-05-01	71.5625	74.75	71.462502	72.267502
21	2020-05-04	72.292503	73.422501	71.580002	73.290001
22	2020-05-05	73.764999	75.25	73.614998	74.389999
23	2020-05-06	75.114998	75.809998	74.717499	75.157501
24	2020-05-07	75.805	76.292503	75.4925	75.934998
25	2020-05-08	76.410004	77.587502	76.072502	77.532501
26	2020-05-11	77.025002	79.262497	76.809998	78.752502
27	2020-05-12	79.457497	79.922501	77.727501	77.852501
28	2020-05-13	78.037498	78.987503	75.802498	76.912498
29	2020-05-14	76.127502	77.447502	75.3825	77.385002
30	2020-05-15	75.087502	76.974998	75.052498	76.927498
31	2020-05-18	78.292503	79.125	77.580002	78.739998
32	2020-05-19	78.7575	79.629997	78.252502	78.285004
33	2020-05-20	79.169998	79.879997	79.129997	79.807503
34	2020-05-21	79.665001	80.222504	78.967499	79.212502
35	2020-05-22	78.942497	79.807503	78.837502	79.722504
36	2020-05-26	80.875	81.059998	79.125	79.182503
37	2020-05-27	79.035004	79.677498	78.272499	79.527496
38	2020-05-28	79.192497	80.860001	78.907501	79.5625
39	2020-05-29	79.8125	80.287498	79.1175	79.485001
40	2020-06-01	79.4375	80.587502	79.302498	80.462502
41	2020-06-02	80.1875	80.860001	79.732498	80.834999
42	2020-06-03	81.165001	81.550003	80.574997	81.279999
43	2020-06-04	81.097504	81.404999	80.195	80.580002
44	2020-06-05	80.837502	82.9375	80.807503	82.875
45	2020-06-08	82.5625	83.400002	81.830002	83.364998
46	2020-06-09	83.035004	86.402496	83.002502	85.997498
47	2020-06-10	86.974998	88.692497	86.522499	88.209999
48	2020-06-11	87.327499	87.764999	83.870003	83.974998
49	2020-06-12	86.18	86.949997	83.555	84.699997
50	2020-06-15	83.3125	86.419998	83.144997	85.747498
51	2020-06-16	87.864998	88.300003	86.18	88.019997
52	2020-06-17	88.787498	88.849998	87.772499	87.897499
53	2020-06-18	87.852501	88.362503	87.305	87.932503
54	2020-06-19	88.660004	89.139999	86.287498	87.43
55	2020-06-22	87.834999	89.864998	87.787498	89.717499
56	2020-06-23	91.0	93.095001	90.567497	91.6325
57	2020-06-24	91.25	92.197502	89.629997	90.014999
58	2020-06-25	90.175003	91.25	89.392502	91.209999
59	2020-06-26	91.102501	91.330002	88.254997	88.407501
60	2020-06-29	88.3125	90.542503	87.82	90.445
61	2020-06-30	90.019997	91.495003	90.0	91.199997
62	2020-07-01	91.279999	91.839996	90.977501	91.027496
63	2020-07-02	91.962502	92.6175	90.910004	91.027496
64	2020-07-06	92.5	93.945	92.467499	93.462502
65	2020-07-07	93.852501	94.654999	93.057503	93.172501
66	2020-07-08	94.18	95.375	94.089996	95.342499
67	2020-07-09	96.262497	96.317497	94.672501	95.752502
68	2020-07-10	95.334999	95.980003	94.705002	95.919998
