	Date	Open	High	Low	Close
81	2020-07-29	131.559998	131.860001	129.850006	130.690002
82	2020-07-30	129.419998	130.419998	128.720001	130.119995
83	2020-07-31	129.649994	130.089996	127.620003	129.399994
84	2020-08-03	129.910004	130.119995	128.270004	129.300003
85	2020-08-04	129.649994	131.710007	128.940002	131.639999
86	2020-08-05	130.449997	130.75	128.830002	129.809998
87	2020-08-06	129.130005	130.229996	129.029999	129.350006
88	2020-08-07	129.580002	130.460007	129.110001	129.970001
89	2020-08-10	130.240005	132.339996	129.649994	131.880005
90	2020-08-11	132.589996	132.869995	129.729996	130.199997
91	2020-08-12	130.470001	132.229996	129.080002	131.889999
92	2020-08-13	131.210007	131.960007	130.729996	131.850006
93	2020-08-14	132.339996	132.970001	131.630005	132.600006
94	2020-08-17	134.350006	136.130005	133.850006	135.600006
95	2020-08-18	136.169998	137.630005	133.169998	134.710007
96	2020-08-19	134.210007	134.660004	131.850006	132.410004
97	2020-08-20	131.210007	132.070007	130.050003	130.570007
98	2020-08-21	130.550003	132.669998	130.100006	131.630005
99	2020-08-24	132.25	132.479996	130.330002	131.330002
100	2020-08-25	130.800003	131.240005	129.669998	130.630005
101	2020-08-26	130.210007	130.880005	129.699997	130.699997
102	2020-08-27	131.080002	139.350006	130.899994	136.630005
103	2020-08-28	141.0	141.070007	137.839996	140.300003
104	2020-08-31	137.479996	138.889999	135.529999	138.850006
105	2020-09-01	141.199997	149.589996	140.050003	147.589996
106	2020-09-02	151.25	151.330002	145.610001	147.679993
107	2020-09-03	146.699997	149.600006	141.809998	144.539993
108	2020-09-04	144.020004	145.039993	140.100006	142.830002
109	2020-09-08	141.410004	141.899994	138.259995	138.449997
110	2020-09-09	140.089996	142.610001	139.449997	139.889999
111	2020-09-10	140.059998	140.539993	136.589996	136.809998
112	2020-09-11	137.050003	138.440002	135.550003	136.699997
113	2020-09-14	136.139999	141.100006	135.880005	137.320007
114	2020-09-15	138.229996	139.080002	136.679993	137.360001
115	2020-09-16	138.410004	138.679993	136.050003	136.259995
116	2020-09-17	135.429993	137.570007	135.020004	136.690002
117	2020-09-18	136.440002	137.529999	134.75	135.289993
118	2020-09-21	136.5	137.240005	135.289993	137.070007
119	2020-09-22	137.070007	138.990005	136.570007	138.309998
120	2020-09-23	139.0	139.240005	135.820007	135.990005
121	2020-09-24	135.729996	137.789993	135.070007	136.699997
122	2020-09-25	136.520004	137.539993	135.960007	137.270004
123	2020-09-28	137.160004	138.050003	136.720001	137.25
124	2020-09-29	137.25	138.139999	136.389999	137.139999
125	2020-09-30	137.389999	141.740005	137.199997	139.910004
126	2020-10-01	140.800003	144.380005	140.259995	143.080002
127	2020-10-02	142.339996	143.100006	140.130005	140.5
128	2020-10-05	141.289993	142.190002	141.070007	141.800003
129	2020-10-06	141.869995	142.940002	140.25	140.630005
130	2020-10-07	141.259995	141.550003	140.25	140.889999
131	2020-10-08	141.509995	142.089996	141.119995	141.360001
132	2020-10-09	141.660004	143.339996	141.559998	142.779999
133	2020-10-12	143.020004	145.389999	143.020004	144.25
134	2020-10-13	144.679993	146.600006	144.360001	146.229996
135	2020-10-14	146.399994	146.529999	143.759995	143.940002
136	2020-10-15	143.089996	144.960007	142.839996	144.529999
137	2020-10-16	145.399994	146.149994	144.470001	144.710007
138	2020-10-19	145.100006	145.369995	142.75	142.949997
139	2020-10-20	144.110001	145.529999	143.619995	143.899994
140	2020-10-21	143.839996	145.729996	143.839996	144.399994
141	2020-10-22	144.190002	144.559998	142.690002	143.550003
142	2020-10-23	143.970001	144.139999	142.850006	143.850006
143	2020-10-26	142.839996	143.119995	140.940002	142.160004
144	2020-10-27	142.050003	143.699997	141.970001	142.869995
145	2020-10-28	140.960007	142.130005	139.880005	140.039993
146	2020-10-29	140.0	141.110001	138.699997	139.919998
147	2020-10-30	139.179993	140.089996	137.369995	138.75
148	2020-11-02	140.589996	140.809998	139.029999	140.399994
149	2020-11-03	141.649994	144.160004	141.570007	142.779999
150	2020-11-04	141.570007	144.389999	141.339996	141.960007
151	2020-11-05	144.0	144.229996	142.940002	143.470001
152	2020-11-06	144.360001	146.220001	143.550003	145.770004
153	2020-11-09	148.0	148.199997	143.479996	143.539993
154	2020-11-10	143.75	146.440002	143.529999	145.559998
155	2020-11-11	146.919998	148.960007	146.399994	147.979996
156	2020-11-12	148.479996	148.710007	147.100006	148.229996
157	2020-11-13	148.940002	150.940002	147.520004	150.539993
158	2020-11-16	150.529999	153.399994	149.279999	152.440002
159	2020-11-17	150.5	153.240005	149.179993	149.369995
160	2020-11-18	149.860001	151.669998	149.050003	149.089996
161	2020-11-19	149.460007	152.449997	149.320007	152.119995
162	2020-11-20	151.169998	152.759995	149.809998	150.240005
163	2020-11-23	150.369995	151.399994	149.369995	150.929993
164	2020-11-24	151.740005	151.979996	150.270004	151.360001
165	2020-11-25	151.25	152.389999	151.210007	151.830002
166	2020-11-27	152.149994	152.720001	151.100006	151.600006
167	2020-11-30	151.600006	152.949997	150.100006	152.789993
168	2020-12-01	153.600006	153.660004	151.660004	152.639999
169	2020-12-02	152.0	152.619995	149.529999	150.520004
170	2020-12-03	150.279999	150.279999	148.389999	149.300003
171	2020-12-04	149.509995	149.509995	147.580002	148.910004
172	2020-12-07	148.460007	148.990005	147.160004	148.110001
173	2020-12-08	147.360001	149.850006	147.179993	149.449997
174	2020-12-09	150.0	150.0	147.889999	148.270004
175	2020-12-10	147.75	148.149994	146.570007	147.039993
176	2020-12-11	146.919998	147.509995	145.940002	147.0
177	2020-12-14	147.699997	147.720001	145.399994	145.649994
178	2020-12-15	145.520004	146.360001	144.860001	145.580002
179	2020-12-16	146.240005	146.889999	145.080002	145.429993
180	2020-12-17	146.059998	146.440002	145.149994	146.100006
181	2020-12-18	146.619995	147.179993	145.160004	145.949997
182	2020-12-21	145.5	146.669998	145.059998	145.970001
183	2020-12-22	145.149994	146.229996	143.139999	144.199997
184	2020-12-23	143.539993	144.220001	142.300003	143.220001
185	2020-12-24	143.539993	144.389999	143.179993	143.5
186	2020-12-28	144.039993	145.300003	143.330002	145.220001
187	2020-12-29	145.639999	145.850006	143.589996	144.300003
188	2020-12-30	144.880005	145.149994	143.940002	144.179993
189	2020-12-31	144.199997	144.270004	142.850006	144.149994
190	2021-01-04	144.300003	146.889999	144.279999	146.529999
191	2021-01-05	146.600006	147.070007	144.490005	145.75
192	2021-01-06	145.089996	148.100006	145.009995	146.660004
193	2021-01-07	147.619995	147.759995	146.039993	146.649994
194	2021-01-08	146.880005	147.0	145.809998	146.630005
195	2021-01-11	146.0	147.990005	146.0	147.289993
196	2021-01-12	149.0	149.929993	148.320007	148.970001
197	2021-01-13	148.75	149.070007	147.429993	147.449997
198	2021-01-14	147.820007	148.0	146.039993	146.970001
199	2021-01-15	145.139999	145.899994	143.669998	144.639999
200	2021-01-19	144.639999	145.070007	142.669998	143.389999
201	2021-01-20	143.589996	145.660004	142.889999	145.509995
202	2021-01-21	145.360001	145.729996	144.210007	144.850006
203	2021-01-22	145.600006	147.339996	145.119995	146.330002
204	2021-01-25	145.360001	146.25	144.270004	146.199997
205	2021-01-26	145.630005	147.809998	145.470001	147.509995
206	2021-01-27	146.960007	147.860001	143.550003	143.839996
207	2021-01-28	144.460007	146.259995	143.630005	143.75
208	2021-01-29	143.179993	143.75	140.350006	140.490005
209	2021-02-01	140.910004	141.490005	139.190002	139.270004
210	2021-02-02	139.759995	142.149994	139.440002	140.770004
211	2021-02-03	140.660004	142.050003	140.630005	141.199997
212	2021-02-04	141.789993	143.179993	141.259995	142.529999
213	2021-02-05	143.460007	144.850006	142.529999	144.360001
214	2021-02-08	144.809998	145.580002	144.460007	145.029999
215	2021-02-09	144.580002	146.320007	144.580002	145.830002
216	2021-02-10	145.830002	145.899994	143.539993	144.130005
217	2021-02-11	144.139999	144.949997	143.710007	144.020004
218	2021-02-12	144.160004	144.610001	143.669998	144.470001
219	2021-02-16	145.940002	146.389999	144.929993	145.660004
220	2021-02-17	144.649994	147.5	144.5	147.199997
221	2021-02-18	139.0	140.699997	137.5	137.660004
222	2021-02-19	137.800003	139.419998	137.669998	138.339996
223	2021-02-22	137.740005	138.339996	136.25	137.690002
224	2021-02-23	137.110001	137.389999	135.059998	135.470001
225	2021-02-24	135.869995	136.160004	133.050003	133.210007
226	2021-02-25	133.100006	134.009995	131.479996	131.949997
227	2021-02-26	131.479996	131.809998	129.860001	129.919998
228	2021-03-01	131.580002	132.570007	131.130005	131.369995
229	2021-03-02	131.509995	132.75	130.009995	130.110001
230	2021-03-03	129.5	129.929993	127.550003	127.589996
231	2021-03-04	127.860001	129.580002	126.279999	127.529999
232	2021-03-05	126.830002	129.75	126.75	129.119995
233	2021-03-08	129.330002	129.839996	127.809998	127.879997
234	2021-03-09	128.800003	129.880005	128.320007	128.889999
235	2021-03-10	128.860001	133.050003	128.470001	132.179993
236	2021-03-11	133.360001	133.490005	131.529999	132.130005
237	2021-03-12	132.520004	134.520004	132.080002	134.119995
238	2021-03-15	134.740005	134.75	132.820007	133.429993
239	2021-03-16	132.820007	134.279999	132.820007	133.389999
240	2021-03-17	132.5	133.139999	131.979996	132.279999
241	2021-03-18	131.160004	131.949997	129.929993	130.009995
242	2021-03-19	130.130005	132.5	129.899994	131.740005
243	2021-03-22	131.0	132.449997	130.990005	132.369995
244	2021-03-23	131.710007	134.300003	131.630005	133.940002
245	2021-03-24	134.429993	134.429993	133.050003	133.110001
246	2021-03-25	133.259995	134.529999	132.869995	134.009995
247	2021-03-26	134.0	135.199997	133.419998	135.130005
248	2021-03-29	135.0	137.009995	134.600006	136.669998
249	2021-03-30	136.330002	137.589996	135.470001	135.740005
250	2021-03-31	135.550003	136.860001	134.960007	135.830002
251	2021-04-01	135.940002	136.889999	135.330002	135.619995
252	2021-04-05	136.720001	140.160004	136.199997	139.429993
253	2021-04-06	139.110001	140.949997	138.520004	140.100006
254	2021-04-07	140.300003	140.75	139.649994	139.800003
255	2021-04-08	140.449997	141.119995	139.660004	139.710007
256	2021-04-09	139.630005	140.089996	138.710007	139.779999
257	2021-04-12	140.070007	140.380005	139.339996	139.800003
258	2021-04-13	139.800003	140.0	138.869995	139.369995
259	2021-04-14	139.119995	139.460007	138.419998	139.320007
260	2021-04-15	139.399994	140.470001	139.199997	140.160004
261	2021-04-16	140.889999	140.960007	139.710007	140.610001
262	2021-04-19	140.289993	140.570007	139.610001	139.710007
263	2021-04-20	139.419998	141.770004	138.820007	140.789993
264	2021-04-21	140.770004	141.699997	140.529999	141.199997
265	2021-04-22	141.080002	141.449997	139.419998	139.669998
266	2021-04-23	139.100006	140.339996	139.029999	139.899994
267	2021-04-26	139.910004	140.0	137.639999	137.910004
268	2021-04-27	138.0	138.949997	137.550003	138.380005
269	2021-04-28	138.350006	138.589996	137.869995	137.889999
270	2021-04-29	137.899994	140.0	137.899994	139.630005
271	2021-04-30	139.710007	139.990005	139.110001	139.910004
272	2021-05-03	139.679993	142.740005	139.679993	142.119995
273	2021-05-04	141.539993	142.029999	140.100006	140.720001
274	2021-05-05	140.710007	141.199997	140.25	140.600006
275	2021-05-06	140.0	141.360001	139.449997	141.050003
276	2021-05-07	141.630005	141.720001	139.320007	140.199997
277	2021-05-10	140.449997	142.080002	140.309998	140.820007
278	2021-05-11	140.869995	140.869995	138.320007	139.550003
279	2021-05-12	138.869995	138.979996	135.910004	135.940002
280	2021-05-13	136.229996	138.979996	135.759995	138.240005
281	2021-05-14	138.809998	140.240005	138.429993	139.520004
282	2021-05-17	140.0	140.399994	138.770004	138.889999
283	2021-05-18	143.509995	144.580002	141.210007	141.910004
284	2021-05-19	140.710007	143.720001	140.5	141.919998
285	2021-05-20	141.5	142.869995	140.699997	142.419998
286	2021-05-21	142.520004	143.080002	141.600006	141.75
287	2021-05-24	141.759995	142.419998	141.360001	141.759995
288	2021-05-25	141.800003	142.639999	141.070007	142.339996
289	2021-05-26	142.389999	142.880005	141.759995	142.169998
290	2021-05-27	143.350006	143.679993	141.690002	141.690002
291	2021-05-28	141.929993	142.449997	141.639999	142.029999
292	2021-06-01	142.210007	142.800003	141.270004	141.660004
293	2021-06-02	141.389999	141.710007	140.089996	141.350006
294	2021-06-03	141.389999	141.850006	140.75	141.600006
295	2021-06-04	141.460007	142.289993	141.25	141.850006
296	2021-06-07	141.850006	141.970001	140.389999	140.899994
297	2021-06-08	140.509995	140.899994	139.809998	139.830002
298	2021-06-09	139.339996	140.009995	139.029999	139.080002
299	2021-06-10	139.080002	140.190002	139.080002	139.880005
300	2021-06-11	140.229996	140.850006	139.860001	140.75
301	2021-06-14	140.929993	140.929993	140.029999	140.559998
302	2021-06-15	140.839996	140.910004	139.660004	140.0
303	2021-06-16	139.850006	140.039993	136.970001	137.149994
304	2021-06-17	137.0	138.350006	136.710007	137.720001
305	2021-06-18	135.440002	136.389999	134.399994	135.169998
306	2021-06-21	135.660004	136.75	135.350006	136.399994
307	2021-06-22	136.229996	137.720001	136.229996	137.029999
308	2021-06-23	136.5	136.990005	135.929993	135.960007
309	2021-06-24	136.169998	137.240005	136.100006	136.910004
310	2021-06-25	137.130005	138.860001	136.919998	138.529999
311	2021-06-28	138.039993	138.639999	136.600006	138.100006
312	2021-06-29	137.899994	138.470001	137.229996	137.300003
313	2021-06-30	139.559998	142.580002	138.690002	141.020004
314	2021-07-01	140.410004	141.25	139.009995	139.320007
315	2021-07-02	139.350006	141.080002	139.350006	140.110001
316	2021-07-06	139.899994	140.75	139.509995	139.940002
317	2021-07-07	139.759995	141.190002	139.360001	139.710007
318	2021-07-08	138.339996	140.649994	138.220001	139.589996
319	2021-07-09	140.410004	140.839996	139.929993	140.300003
320	2021-07-12	140.690002	140.789993	139.330002	140.050003
321	2021-07-13	139.990005	141.179993	139.940002	140.580002
322	2021-07-14	140.710007	141.800003	139.830002	141.550003
323	2021-07-15	142.0	142.639999	141.089996	141.660004
324	2021-07-16	141.699997	142.130005	140.949997	141.559998
325	2021-07-19	141.410004	142.979996	139.770004	141.229996
326	2021-07-20	140.970001	142.470001	140.779999	141.869995
327	2021-07-21	142.5	142.539993	140.710007	141.169998
328	2021-07-22	141.130005	142.119995	140.800003	141.270004
329	2021-07-23	141.520004	142.720001	141.009995	142.429993
330	2021-07-26	142.360001	143.860001	141.460007	142.630005
331	2021-07-27	143.0	143.0	141.960007	142.639999
332	2021-07-28	142.479996	143.25	141.660004	142.059998
333	2021-07-29	142.639999	142.850006	142.020004	142.240005
334	2021-07-30	141.199997	142.960007	141.199997	142.550003
335	2021-08-02	142.830002	142.869995	141.669998	142.220001
336	2021-08-03	142.440002	143.899994	142.360001	143.820007
337	2021-08-04	143.380005	143.940002	142.740005	142.839996
338	2021-08-05	144.229996	145.539993	143.990005	145.490005
339	2021-08-06	146.210007	146.470001	144.949997	145.229996
340	2021-08-09	145.910004	146.479996	145.399994	145.580002
341	2021-08-10	146.970001	148.949997	146.25	148.679993
342	2021-08-11	149.509995	151.580002	149.160004	150.009995
343	2021-08-12	149.0	150.210007	148.809998	149.059998
344	2021-08-13	149.380005	150.360001	149.160004	149.529999
345	2021-08-16	149.679993	151.729996	149.039993	150.75
346	2021-08-17	150.399994	152.5	149.100006	150.699997
347	2021-08-18	150.550003	152.570007	149.020004	149.100006
348	2021-08-19	148.330002	150.660004	148.0	150.110001
349	2021-08-20	150.479996	151.720001	149.75	151.449997
350	2021-08-23	151.529999	151.789993	150.410004	150.449997
351	2021-08-24	150.5	150.5	148.699997	148.899994
352	2021-08-25	148.410004	149.279999	148.029999	148.960007
353	2021-08-26	147.470001	148.270004	146.669998	147.350006
354	2021-08-27	147.509995	147.690002	146.179993	146.520004
355	2021-08-30	146.419998	148.0	146.020004	147.699997
356	2021-08-31	147.990005	148.440002	147.240005	148.100006
357	2021-09-01	147.559998	147.929993	146.570007	147.779999
358	2021-09-02	148.119995	148.789993	147.690002	148.559998
359	2021-09-03	148.199997	149.649994	147.899994	149.25
360	2021-09-07	148.970001	149.169998	147.059998	147.270004
361	2021-09-08	146.949997	148.320007	146.729996	147.460007
362	2021-09-09	147.460007	147.610001	145.839996	146.419998
363	2021-09-10	147.199997	147.240005	145.429993	145.889999
364	2021-09-13	146.520004	147.149994	144.639999	145.059998
365	2021-09-14	145.479996	145.880005	143.919998	144.300003
366	2021-09-15	144.070007	144.75	143.789993	144.550003
367	2021-09-16	144.440002	145.309998	143.690002	145.029999
368	2021-09-17	144.139999	146.160004	144.020004	144.729996
369	2021-09-20	143.5	145.190002	141.619995	142.740005
370	2021-09-21	142.699997	144.580002	142.669998	143.020004
371	2021-09-22	143.470001	143.600006	142.289993	142.690002
372	2021-09-23	143.220001	143.630005	142.449997	142.770004
373	2021-09-24	142.5	143.690002	142.490005	143.169998
374	2021-09-27	142.869995	143.550003	141.839996	142.25
375	2021-09-28	141.880005	142.070007	139.990005	140.5
376	2021-09-29	140.649994	141.830002	140.320007	140.440002
377	2021-09-30	140.639999	141.729996	139.25	139.380005
378	2021-10-01	139.259995	139.630005	135.919998	137.050003
379	2021-10-04	137.089996	138.229996	134.710007	135.729996
380	2021-10-05	135.949997	137.710007	135.899994	136.619995
381	2021-10-06	136.240005	137.789993	136.130005	137.619995
382	2021-10-07	138.779999	140.699997	138.759995	139.240005
383	2021-10-08	139.660004	140.089996	139.009995	139.660004
384	2021-10-11	139.520004	140.779999	139.440002	139.529999
385	2021-10-12	139.339996	140.410004	139.070007	139.380005
386	2021-10-13	139.5	140.009995	138.130005	138.369995
387	2021-10-14	138.5	140.070007	138.5	139.869995
388	2021-10-15	140.619995	141.100006	139.960007	140.550003
389	2021-10-18	140.0	142.009995	139.830002	141.679993
390	2021-10-19	144.630005	145.610001	143.660004	144.690002
391	2021-10-20	144.889999	146.490005	144.889999	146.0
392	2021-10-21	146.580002	146.919998	145.809998	146.809998
393	2021-10-22	147.100006	149.690002	147.100006	148.339996
394	2021-10-25	148.779999	150.520004	148.009995	150.059998
395	2021-10-26	150.0	150.550003	148.460007	148.75
396	2021-10-27	148.960007	149.020004	147.389999	147.529999
397	2021-10-28	148.339996	148.979996	147.710007	148.449997
398	2021-10-29	147.910004	150.100006	147.559998	149.419998
399	2021-11-01	149.979996	150.75	149.350006	149.789993
400	2021-11-02	149.970001	150.179993	149.279999	149.720001
401	2021-11-03	149.600006	150.289993	149.029999	150.179993
402	2021-11-04	150.179993	151.850006	149.830002	151.279999
403	2021-11-05	152.0	152.0	149.619995	150.229996
404	2021-11-08	150.220001	150.509995	148.729996	149.270004
405	2021-11-09	149.520004	149.869995	148.869995	149.789993
406	2021-11-10	148.729996	149.619995	147.979996	148.440002
407	2021-11-11	148.770004	148.990005	148.190002	148.5
408	2021-11-12	149.0	149.240005	147.539993	147.759995
409	2021-11-15	148.149994	148.449997	146.399994	146.910004
410	2021-11-16	145.100006	146.679993	142.300003	143.169998
411	2021-11-17	143.160004	144.720001	141.820007	141.940002
412	2021-11-18	142.139999	143.289993	140.860001	143.160004
413	2021-11-19	143.619995	144.0	141.940002	142.389999
414	2021-11-22	142.660004	145.360001	142.0	144.779999
415	2021-11-23	144.25	145.979996	143.25	145.809998
416	2021-11-24	145.729996	147.059998	145.639999	146.539993
417	2021-11-26	146.440002	147.880005	144.419998	144.899994
