	Date	Open	High	Low	Close
0	2020-04-02	151.860001	155.479996	150.360001	155.259995
1	2020-04-03	155.100006	157.380005	152.190002	153.830002
2	2020-04-06	160.320007	166.5	157.580002	165.270004
3	2020-04-07	169.589996	170.0	163.259995	163.490005
4	2020-04-08	165.669998	166.669998	163.5	165.130005
5	2020-04-09	166.360001	167.369995	163.330002	165.139999
6	2020-04-13	164.350006	165.570007	162.300003	165.509995
7	2020-04-14	169.0	173.75	168.0	173.699997
8	2020-04-15	171.199997	173.570007	169.240005	171.880005
9	2020-04-16	174.300003	177.279999	172.899994	177.039993
10	2020-04-17	179.5	180.0	175.869995	178.600006
11	2020-04-20	176.630005	178.75	174.990005	175.059998
12	2020-04-21	173.5	173.669998	166.110001	167.820007
13	2020-04-22	171.389999	174.0	170.820007	173.520004
14	2020-04-23	174.110001	175.059998	170.910004	171.419998
15	2020-04-24	172.059998	174.559998	170.710007	174.550003
16	2020-04-27	176.589996	176.899994	173.300003	174.050003
17	2020-04-28	175.589996	175.669998	169.389999	169.809998
18	2020-04-29	173.220001	177.679993	171.880005	177.429993
19	2020-04-30	180.0	180.399994	176.229996	179.210007
20	2020-05-01	175.800003	178.639999	174.009995	174.570007
21	2020-05-04	174.490005	179.0	173.800003	178.839996
22	2020-05-05	180.619995	183.649994	179.899994	180.759995
23	2020-05-06	182.080002	184.199997	181.630005	182.539993
24	2020-05-07	184.169998	184.550003	182.580002	183.600006
25	2020-05-08	184.979996	185.0	183.360001	184.679993
26	2020-05-11	183.149994	187.509995	182.850006	186.740005
27	2020-05-12	186.800003	187.039993	182.300003	182.509995
28	2020-05-13	182.550003	184.050003	176.539993	179.75
29	2020-05-14	177.539993	180.690002	175.679993	180.529999
30	2020-05-15	179.059998	187.059998	177.0	183.160004
31	2020-05-18	185.75	186.199997	183.960007	184.910004
32	2020-05-19	185.029999	186.600006	183.490005	183.630005
33	2020-05-20	184.809998	185.850006	183.940002	185.660004
34	2020-05-21	185.399994	186.669998	183.289993	183.429993
35	2020-05-22	183.190002	184.460007	182.539993	183.509995
36	2020-05-26	186.339996	186.5	181.100006	181.570007
37	2020-05-27	180.199997	181.990005	176.600006	181.809998
38	2020-05-28	180.740005	184.149994	180.380005	181.399994
39	2020-05-29	182.729996	184.270004	180.410004	183.25
40	2020-06-01	182.539993	183.0	181.460007	182.830002
41	2020-06-02	184.25	185.0	181.350006	184.910004
42	2020-06-03	184.820007	185.940002	183.580002	185.360001
43	2020-06-04	184.300003	185.839996	182.300003	182.919998
44	2020-06-05	182.619995	187.729996	182.009995	187.199997
45	2020-06-08	185.940002	188.550003	184.440002	188.360001
46	2020-06-09	188.0	190.699997	187.259995	189.800003
47	2020-06-10	191.130005	198.520004	191.009995	196.839996
48	2020-06-11	193.130005	195.759995	186.070007	186.270004
49	2020-06-12	190.539993	191.720001	185.179993	187.740005
50	2020-06-15	184.580002	190.820007	184.009995	188.940002
51	2020-06-16	192.889999	195.580002	191.460007	193.570007
52	2020-06-17	195.029999	196.320007	193.690002	194.240005
53	2020-06-18	194.0	196.490005	194.0	196.320007
54	2020-06-19	198.589996	199.289993	194.369995	195.149994
55	2020-06-22	195.789993	200.759995	195.229996	200.570007
56	2020-06-23	202.089996	203.949997	201.429993	201.910004
57	2020-06-24	201.600006	203.25	196.559998	197.839996
58	2020-06-25	197.800003	200.610001	195.470001	200.339996
59	2020-06-26	199.729996	199.889999	194.880005	196.330002
60	2020-06-29	195.779999	198.529999	193.550003	198.440002
61	2020-06-30	197.880005	204.399994	197.740005	203.509995
62	2020-07-01	203.139999	206.350006	201.770004	204.699997
63	2020-07-02	205.679993	208.020004	205.0	206.259995
64	2020-07-06	208.830002	211.130005	208.089996	210.699997
65	2020-07-07	210.449997	214.669998	207.990005	208.25
66	2020-07-08	210.070007	213.259995	208.690002	212.830002
67	2020-07-09	216.330002	216.380005	211.470001	214.320007
68	2020-07-10	213.619995	214.080002	211.080002	213.669998
69	2020-07-13	214.479996	215.800003	206.5	207.070007
70	2020-07-14	206.130005	208.850006	202.029999	208.350006
71	2020-07-15	209.559998	211.330002	205.029999	208.039993
72	2020-07-16	205.399994	205.699997	202.309998	203.919998
73	2020-07-17	204.470001	205.039993	201.389999	202.880005
74	2020-07-20	205.0	212.300003	203.009995	211.600006
75	2020-07-21	213.660004	213.940002	208.029999	208.75
76	2020-07-22	209.199997	212.300003	208.389999	211.75
77	2020-07-23	207.190002	210.919998	202.149994	202.539993
78	2020-07-24	200.419998	202.860001	197.509995	201.300003
79	2020-07-27	201.470001	203.970001	200.860001	203.850006
80	2020-07-28	203.610001	204.699997	201.740005	202.020004
81	2020-07-29	202.5	204.649994	202.009995	204.059998
82	2020-07-30	201.0	204.460007	199.570007	203.899994
83	2020-07-31	204.399994	205.100006	199.009995	205.009995
84	2020-08-03	211.520004	217.639999	210.440002	216.539993
85	2020-08-04	214.169998	214.770004	210.309998	213.289993
86	2020-08-05	214.899994	215.0	211.570007	212.940002
87	2020-08-06	212.339996	216.369995	211.550003	216.350006
88	2020-08-07	214.850006	215.699997	210.929993	212.479996
89	2020-08-10	211.669998	211.880005	206.350006	208.25
90	2020-08-11	207.160004	207.649994	203.139999	203.380005
91	2020-08-12	205.289993	210.279999	204.75	209.190002
92	2020-08-13	209.440002	211.350006	208.149994	208.699997
93	2020-08-14	208.759995	209.589996	207.509995	208.899994
94	2020-08-17	209.600006	211.190002	208.919998	210.279999
95	2020-08-18	210.529999	212.360001	209.210007	211.490005
96	2020-08-19	211.490005	212.100006	209.25	209.699997
97	2020-08-20	209.539993	215.0	208.910004	214.580002
98	2020-08-21	213.860001	216.25	212.850006	213.020004
99	2020-08-24	214.789993	215.520004	212.429993	213.690002
100	2020-08-25	213.100006	216.610001	213.100006	216.470001
101	2020-08-26	217.880005	222.089996	217.360001	221.149994
102	2020-08-27	222.889999	231.149994	219.399994	226.580002
103	2020-08-28	228.179993	230.639999	226.580002	228.910004
104	2020-08-31	227.0	228.699997	224.309998	225.529999
105	2020-09-01	225.509995	227.449997	224.429993	227.270004
106	2020-09-02	227.970001	232.860001	227.350006	231.649994
107	2020-09-03	229.270004	229.309998	214.960007	217.300003
108	2020-09-04	215.100006	218.360001	205.190002	214.25
109	2020-09-08	206.5	210.029999	202.199997	202.660004
110	2020-09-09	207.600006	214.839996	206.699997	211.289993
111	2020-09-10	213.399994	214.740005	204.110001	205.369995
112	2020-09-11	207.199997	208.630005	201.240005	204.029999
113	2020-09-14	204.240005	209.199997	204.029999	205.410004
114	2020-09-15	208.419998	209.779999	206.929993	208.779999
115	2020-09-16	210.619995	210.649994	204.639999	205.050003
116	2020-09-17	200.050003	204.330002	199.960007	202.910004
117	2020-09-18	202.800003	203.649994	196.25	200.389999
118	2020-09-21	197.190002	202.710007	196.380005	202.539993
119	2020-09-22	205.059998	208.100006	202.080002	207.419998
120	2020-09-23	207.899994	208.100006	200.029999	200.589996
121	2020-09-24	199.850006	205.570007	199.199997	203.190002
122	2020-09-25	203.550003	209.039993	202.539993	207.820007
123	2020-09-28	210.880005	212.570007	208.059998	209.440002
124	2020-09-29	209.350006	210.070007	206.809998	207.259995
125	2020-09-30	207.729996	211.979996	206.539993	210.330002
126	2020-10-01	213.490005	213.990005	211.320007	212.460007
127	2020-10-02	208.0	210.990005	205.539993	206.190002
128	2020-10-05	207.220001	210.410004	206.979996	210.380005
129	2020-10-06	208.820007	210.179993	204.820007	205.910004
130	2020-10-07	207.059998	210.110001	206.720001	209.830002
131	2020-10-08	210.509995	211.190002	208.320007	210.580002
132	2020-10-09	211.229996	215.860001	211.229996	215.809998
133	2020-10-12	218.789993	223.860001	216.809998	221.399994
134	2020-10-13	222.720001	225.210007	220.429993	222.860001
135	2020-10-14	223.0	224.220001	219.130005	220.860001
136	2020-10-15	217.100006	220.360001	216.009995	219.660004
137	2020-10-16	220.149994	222.289993	219.320007	219.660004
138	2020-10-19	220.419998	222.300003	213.720001	214.220001
139	2020-10-20	215.800003	217.369995	213.089996	214.649994
140	2020-10-21	213.119995	216.919998	213.119995	214.800003
141	2020-10-22	213.929993	216.059998	211.699997	214.889999
142	2020-10-23	215.029999	216.279999	213.160004	216.229996
143	2020-10-26	213.850006	216.339996	208.100006	210.080002
144	2020-10-27	211.589996	214.669998	210.330002	213.25
145	2020-10-28	207.669998	208.839996	202.100006	202.679993
146	2020-10-29	204.070007	207.360001	203.369995	204.720001
147	2020-10-30	203.5	204.289993	199.619995	202.470001
148	2020-11-02	204.289993	205.279999	200.119995	202.330002
149	2020-11-03	203.889999	208.119995	203.119995	206.429993
150	2020-11-04	214.020004	218.320007	212.419998	216.389999
151	2020-11-05	222.039993	224.119995	221.149994	223.289993
152	2020-11-06	222.259995	224.360001	218.029999	223.720001
153	2020-11-09	224.440002	228.119995	217.880005	218.389999
154	2020-11-10	214.5	216.5	209.720001	211.009995
155	2020-11-11	212.389999	218.039993	212.199997	216.550003
156	2020-11-12	217.210007	219.110001	214.460007	215.440002
157	2020-11-13	216.360001	217.419998	214.160004	216.509995
158	2020-11-16	214.869995	217.740005	214.520004	217.229996
159	2020-11-17	216.100006	217.679993	214.080002	214.460007
160	2020-11-18	213.649994	215.169998	210.929993	211.080002
161	2020-11-19	211.380005	213.029999	209.929993	212.419998
162	2020-11-20	212.199997	213.289993	210.0	210.389999
163	2020-11-23	210.949997	212.289993	208.160004	210.110001
164	2020-11-24	209.589996	214.25	208.860001	213.860001
165	2020-11-25	215.110001	215.289993	212.460007	213.869995
166	2020-11-27	214.850006	216.270004	214.039993	215.229996
167	2020-11-30	214.100006	214.759995	210.839996	214.070007
168	2020-12-01	214.509995	217.320007	213.350006	216.210007
169	2020-12-02	214.880005	215.470001	212.800003	215.369995
170	2020-12-03	214.610001	216.380005	213.649994	214.240005
171	2020-12-04	214.220001	215.380005	213.179993	214.360001
172	2020-12-07	214.369995	215.539993	212.990005	214.289993
173	2020-12-08	213.970001	216.949997	212.889999	216.009995
174	2020-12-09	215.160004	215.229996	211.210007	211.800003
175	2020-12-10	211.770004	213.080002	210.360001	210.520004
176	2020-12-11	210.050003	213.320007	209.110001	213.259995
177	2020-12-14	213.100006	216.210007	212.880005	214.199997
178	2020-12-15	215.169998	215.419998	212.240005	214.130005
179	2020-12-16	214.75	220.110001	214.720001	219.279999
180	2020-12-17	219.869995	220.889999	217.919998	219.419998
181	2020-12-18	218.589996	219.690002	216.020004	218.589996
182	2020-12-21	217.550003	224.0	217.279999	222.589996
183	2020-12-22	222.690002	225.630005	221.850006	223.940002
184	2020-12-23	223.110001	223.559998	220.800003	221.020004
185	2020-12-24	221.419998	223.610001	221.199997	222.75
186	2020-12-28	224.449997	226.029999	223.020004	224.960007
187	2020-12-29	226.309998	227.179993	223.580002	224.149994
188	2020-12-30	225.229996	225.630005	221.470001	221.679993
189	2020-12-31	221.699997	223.0	219.679993	222.419998
190	2021-01-04	222.529999	223.0	214.809998	217.690002
191	2021-01-05	217.259995	218.520004	215.699997	217.899994
192	2021-01-06	212.169998	216.490005	211.940002	212.25
193	2021-01-07	214.039993	219.339996	213.710007	218.289993
194	2021-01-08	218.679993	220.580002	217.029999	219.619995
195	2021-01-11	218.470001	218.910004	216.729996	217.490005
196	2021-01-12	216.5	217.100006	213.320007	214.929993
197	2021-01-13	214.020004	216.759995	213.929993	216.339996
198	2021-01-14	215.910004	217.460007	212.740005	213.020004
199	2021-01-15	213.520004	214.509995	212.029999	212.649994
200	2021-01-19	213.75	216.979996	212.630005	216.440002
201	2021-01-20	217.699997	225.789993	217.289993	224.339996
202	2021-01-21	224.699997	226.300003	222.419998	224.970001
203	2021-01-22	227.080002	230.070007	225.800003	225.949997
204	2021-01-25	229.119995	229.779999	224.220001	229.529999
205	2021-01-26	231.860001	234.179993	230.080002	232.330002
206	2021-01-27	238.0	240.440002	230.139999	232.899994
207	2021-01-28	235.610001	242.639999	235.089996	238.929993
208	2021-01-29	235.990005	238.020004	231.350006	231.960007
209	2021-02-01	235.059998	242.5	232.429993	239.649994
210	2021-02-02	241.300003	242.309998	238.690002	239.509995
211	2021-02-03	239.570007	245.089996	239.259995	243.0
212	2021-02-04	242.660004	243.240005	240.369995	242.009995
213	2021-02-05	242.229996	243.279999	240.419998	242.199997
